,cov,model,r_squared,trial_type,w
0,1.30859519543e-05,RAM24,0.975053828558,column_pairs_mixed,0.0775248833873
1,1.0193214218e-05,RAM24,0.983673076484,column_pairs_sorted,0.0508018374318
2,0.000482921755242,RAM24,0.913109910035,scattered_pairs,0.340138666595
3,0.00316847850591,RAM24,0.800677078548,scattered_random,0.52354418176
